## ----- Input_modules---------
 # Observatory, WFIRSTObservatoryL2
 # Completeness, GarrettCompleteness
 # SimulatedUniverse, KnownRVPlanetsUniverse
 # OpticalSystem, Nemati
 # ZodiacalLight, Stark
 # TimeKeeping, TimeKeeping
 # SurveySimulation, SurveySimulation
 # PostProcessing, PostProcessing
 # PlanetPhysicalModel, Forecaster
 # BackgroundSources, GalaxiesFaintStars
 # TargetList, KnownRVPlanetsTargetList
 # SurveyEnsemble, SurveyEnsemble
 # StarCatalog, StarCatalog
 # PlanetPopulation, KnownRVPlanets
 # ----- Input_scienceInstruments---------
 #!! scienceInstruments,1!!
 # CIC,0.0013
 # name,imaging-EMCCD
 # ENF,1.414
 # Rs,1.0
 # texp,1000.0
 # sread,0.2
 # QE,0.88
 # pitch,1e-05
 # idark,0.0005
 # focal,100.0
 #!! scienceInstruments,2!!
 # CIC,0.0013
 # name,spectro-CCD
 # sread,3.0
 # Rs,70.0
 # texp,1000.0
 # ENF,1.0
 # QE,0.88
 # pitch,1e-05
 # idark,0.0005
 # focal,100.0
 # ----- Input_starlightSuppressionSystems---------
 #!! starlightSuppressionSystems,1!!
 # lam,565.0
 # name,HLC-565
 # IWA,0.1475
 # deltaLam,56.5
 # ohTime,1.0
 # core_contrast,1e-09
 # OWA,0.4917
 # BW,0.1
 # PSF,[[ 1.  1.  1.]
 [ 1.  1.  1.]
 [ 1.  1.  1.]]
 # platescale,None
 # occ_trans,0.2
 # core_mean_intensity,2e-12
 # samp,10.0
 # core_area,0.005
 # core_thruput,0.01
 # occulter,False
 #!! starlightSuppressionSystems,2!!
 # lam,660.0
 # name,SPC-660
 # IWA,0.1608
 # deltaLam,118.8
 # ohTime,1.0
 # core_contrast,1e-09
 # OWA,0.517
 # BW,0.18
 # PSF,[[ 1.  1.  1.]
 [ 1.  1.  1.]
 [ 1.  1.  1.]]
 # platescale,None
 # occ_trans,0.3
 # core_mean_intensity,4e-12
 # samp,10.0
 # core_area,0.005
 # core_thruput,0.015
 # occulter,False
 # ----- Input_observingModes---------
 #!! observingModes,1!!
 # detectionMode,True
 # systName,HLC-565
 # instName,imaging-EMCCD
 # ----- Other_Inputs---------
 # nextTimeAvail, 0.0
 # currentTimeNorm, 0.0
 # scaleOrbits, False
 # minComp, 0.02
 # dMagLim, 19.0
 # fEZ0, 1.58489319246e-09
 # rrange, [  1.00000000e-03   1.99000000e+02]
 # fZ0, 6.3095734448e-10
 # missionFinishNorm, 1826.25
 # missionPortion, 0.1667
 # missionFinishAbs, 62502.25
 # Orange, [   0.  360.]
 # seed, 249232126
 # intCutoff, 30.0
 # missionStart, 60676.0
 # settlingTime, 0.02
 # duration, 30.0
 # pupilArea, 3.76178558707
 # arange, [   0.1  100. ]
 # Revision, Github commit 054e0750ee2020223b968e32624a07ed0ae5d7d2   Fri Mar 24 14:49:39 2017 -0400
 # prange, [ 0.083  0.882]
 # IWA, 0.1475
 # keepStarCatalog, False
 # slewIsp, 4160.0
 # FAP, 3e-07
 # Mprange, [  1.00000000e+00   4.13100000e+03]
 # OWA, 0.4917
 # defburnPortion, 0.05
 # magEZ, 22.0
 # eta, 0.1
 # scMass, 6000.0
 # Irange, [   0.  180.]
 # dtAlloc, 1.0
 # currentTimeAbs, 60676.0
 # ppFact, 1.0
 # varEZ, 0.0
 # skIsp, 220.0
 # wrange, [   0.  360.]
 # attenuation, 0.441
 # nStars, 38
 # dryMass, 3400.0
 # havejplephem, True
 # shapeFac, 0.7854
 # telescopeKeepout, 10.0
 # flowRate, 0.953042460591
 # Ndark, 10.0
 # thrust, 450.0
 # obscurFac, 0.14728
 # MDP, 0.001
 # missionLife, 5.0
 # coMass, 5800.0
 # magZ, 23.0
 # Rprange, [  1.   22.6]
 # maxFAfluxratio, 1e-06
 # constrainOrbits, False
 # erange, [ 0.01  0.99]
 # extendedLife, 0.0
 # occulterSep, 55000.0
 # WALim, 0.1475
 # haveOcculter, False
 # pupilDiam, 2.37
st_name,st_spt,st_parallax,st_Umag,st_Bmag,st_Vmag,st_Rmag,st_Imag,st_Jmag,st_Hmag,st_Kmag,distance,st_B-V,st_M_v,st_BC,st_Lum,pl_mass,pl_rad,pl_sma,pl_ecc,pl_wangle,pl_albedo,pl_phi,pl_incl,pl_fEZ,pl_dMag,pl_WA,char_status,det_WA,char_time,char_fEZ,det_fEZ,det_time,arrival_time,det_status,char_dMag,det_SNR,char_SNR,char_WA,det_dMag
HD 142,G1 IV,39.0,6.82,6.22,5.7,5.4,5.12,4.69,4.646,4.474,25.64,0.52,3.65540989577,-32.51575,0.985144642804,5.29991177121,1.02371895583,7.08003807002,0.127918898988,294.526321278,0.134385801607,0.695212525615,129.354581079,2.65885318439e-10,23.0842211168,188.437515833,0,168.590214015,0.0,2.65885318439e-10,2.6707675139e-10,0.0881263465052,1800.66007199,0,23.0842211168,0.11792300589,0.0,188.437515833,22.9816831253
HD 217107,G8 IV,50.71,7.33,6.9,6.16,6.961,6.5675,4.949,4.765,4.536,19.72,0.74,4.68546544697,-32.97575,0.985144642804,1.39001544952,1.34380294811,0.0724726337991,0.127310532452,296.799634628,0.170249626473,0.997066785451,88.702670701,5.44613987501e-07,12.4241013512,0.316182470564,0,0.631180348289,0.0,5.44613987501e-07,5.40338302719e-07,0.313886109451,1801.76819833,-1,12.4241013512,0.0,0.0,0.316182470564,12.4419795171
HD 217107,G8 IV,50.71,7.33,6.9,6.16,6.961,6.5675,4.949,4.765,4.536,19.72,0.74,4.68546544697,-32.97575,0.985144642804,2.59998996366,1.06955039725,5.0457991721,0.516968867946,230.160675125,0.559959499173,0.91827752195,105.360888913,6.56228644838e-11,21.4559353276,150.539328375,0,249.569878805,0.0,6.56228644838e-11,5.76251849057e-11,0.313886109451,1801.76819833,0,21.4559353276,0.52554375146,0.0,150.539328375,21.7468736876
HD 181433,K3 IV,38.24,6.82,9.44,8.4,7.835,7.38,6.664,6.243,6.094,26.15,1.04,6.31264153398,-33.9545,0.308318795025,0.638733133196,1.21681093651,1.72040514197,0.300061454562,153.350345689,0.55435546922,0.405324671978,10.4147170461,3.99468833364e-10,19.343572984,76.8381685617,0,76.8381685617,0.0,3.99468833364e-10,3.99468833364e-10,17.2754097688,1803.10208444,-1,19.343572984,0.0,0.0,76.8381685617,19.343572984
HD 181433,K3 IV,38.24,6.82,9.44,8.4,7.835,7.38,6.664,6.243,6.094,26.15,1.04,6.31264153398,-33.9545,0.308318795025,0.0235985147733,0.169703641791,0.0800371075354,0.34362768386,57.9822230054,0.169782509651,0.641541788227,89.6209676313,1.62938108772e-07,17.0898040609,2.24113693195,0,2.24113693195,0.0,1.62938108772e-07,1.62938108772e-07,17.2754097688,1803.10208444,-1,17.0898040609,0.0,0.0,2.24113693195,17.0898040609
HD 181433,K3 IV,38.24,6.82,9.44,8.4,7.835,7.38,6.664,6.243,6.094,26.15,1.04,6.31264153398,-33.9545,0.308318795025,0.53804613683,1.23607186139,3.35897220092,0.453756556665,288.944883996,0.533358395492,0.441225540683,32.7288209886,7.51299228943e-11,20.6667350329,145.006732954,0,145.006732954,0.0,7.51299228943e-11,7.51299228943e-11,17.2754097688,1803.10208444,-1,20.6667350329,0.0,0.0,145.006732954,20.6667350329
HD 154345,G8 V,55.37,6.82,7.49,6.76,6.961,6.5675,5.411,5.098,5.003,18.06,0.73,5.47641127011,-33.57575,0.985144642804,0.946998958445,1.25656517673,4.15143848735,0.0519651792102,51.9468308746,0.428864659943,0.38239099854,150.142321968,1.56901578249e-10,21.1105563086,222.842008762,0,219.04983645,0.0,1.56901578249e-10,1.51333793738e-10,0.568364477832,1821.39749421,0,21.1105563086,0.72857586578,0.0,222.842008762,20.9146792715
HD 30562,F8 V,37.73,6.6,6.4,5.78,6.961,6.5675,4.984,4.574,4.31,26.5,0.62,3.66377063032,-32.59575,0.985144642804,1.37299934713,1.03960975655,2.31264406134,0.777490358916,37.9124976167,0.611953564532,0.355894245797,22.8966871924,4.37691026221e-09,19.5389252981,70.5645544273,0,70.5645544273,0.0,4.37691026221e-09,4.37691026221e-09,0.105450970705,1822.98585869,-1,19.5389252981,0.0,0.0,70.5645544273,19.5389252981
nu Oph,K1 III,21.35,5.2,4.33,3.34,3.848,2.387,1.732,1.289,1.225,46.84,0.99,-0.0130844320016,-35.397,123.026877081,27.0011374214,1.21044980214,6.10621149363,0.166906921357,354.189886044,0.368225860167,0.534954188,128.628691348,6.033041102e-09,22.1800351026,138.028545535,0,138.028545535,0.0,6.033041102e-09,6.033041102e-09,1.19010149507,1824.11130966,-1,22.1800351026,0.0,0.0,138.028545535,22.1800351026
nu Oph,K1 III,21.35,5.2,4.33,3.34,3.848,2.387,1.732,1.289,1.225,46.84,0.99,-0.0130844320016,-35.397,123.026877081,24.0010110412,1.47458260808,1.88452042424,0.130393778596,327.719897428,0.5482475133,0.87170915678,59.8685023647,7.11903304943e-08,18.0169176783,21.6406929995,0,21.6406929995,0.0,7.11903304943e-08,7.11903304943e-08,1.19010149507,1824.11130966,-1,18.0169176783,0.0,0.0,21.6406929995,18.0169176783
